main_category_name,sub_category_name,ranking,title,org_price,dis_price,dis_percent
식품,쌀/잡곡,94,단일품종 신동진 쌀 20kg 20년산 햅쌀 (당일도정),"60,900원",,1%
식품,쌀/잡곡,95,안성농협_안성쌀_10KG 포 ,"35,900원",,2%
식품,쌀/잡곡,96,미농 찰진찰 찹쌀현미10kg 현미찹쌀 찰현미 2020년산,"32,900원",,1%
식품,쌀/잡곡,97,황금도깨미 연무농협 삼광쌀 당일도정 백미 10kg  특,"41,000원",,3%
생활/주방/건강,위생용품,52,[좋은느낌]입는 오버나이트 L 8매X2팩/생리대/팬티형 /증정,"21,700원",,40%
생활/주방/건강,위생용품,53,국내 공식출시 테라브레스 가글 아이시민트 473ml 3개,,,
생활/주방/건강,위생용품,54,덴티스테 플러스화이트 200g 10개 + 20g 5개,"91,900원",,15%
생활/주방/건강,위생용품,55,국내 공식출시 테라브레스 가글 마일드민트 473ml 3개,,,
생활/주방/건강,위생용품,56,[2080]2080 파워쉴드치약 120g 10+10개(블루10+그린10),"31,500원",,40%
생활/주방/건강,위생용품,57,[좋은느낌]좋은느낌 입는오버나이트 소형 8매x4팩/생리대 /증정,"25,900원",,3%
생활/주방/건강,위생용품,58,[리스테린]쿨민트 750ml 2통,"13,900원",,31%
생활/주방/건강,위생용품,59,[퓨전]질레트 프로글라이드 쉐이브젤 퓨어스포츠 170g 4개,"24,920원",,14%
생활/주방/건강,위생용품,60,최신정품/암웨이치약 글리스터 200g 4개 {무료배송},"73,500원",,4%
생활/주방/건강,위생용품,61,[아토세이프]덴티본조르노 구취 케어 치약 (100g 6개) 구강케어,"19,800원",,19%
생활/주방/건강,위생용품,62,[좋은느낌]입는 오버나이트 M 8매X2팩/생리대/팬티형 /증정,"21,700원",,40%
생활/주방/건강,위생용품,63,[워터픽][워터픽]  방송기획 사은품   구강세정기 WP-120K + 제트팁 2개,"128,000원",,8%
생활/주방/건강,위생용품,64,[쏘피]한결 팬티라이너 일반 48Px3팩+카테킨4P,"21,800원",,50%
생활/주방/건강,위생용품,65,[애터미]애터미 프로폴리스치약 200gX5개,"19,250원",,4%
생활/주방/건강,위생용품,66,리스테린 그린티 마일드 750ml 4개입 +,"35,600원",,40%
생활/주방/건강,위생용품,67,[리스테린]리스테린 쿨민트 마일드 750ml 6개,"32,900원",,8%
생활/주방/건강,위생용품,68,[오랄비]오랄비 크로스액션 프로헬스 7 토탈케어(3+1입)x3개,"34,500원",,20%
생활/주방/건강,위생용품,69,[순수한면]생리대 순수한면/제로/소형/중형/대형/오버/수퍼롱,,,
생활/주방/건강,위생용품,70,[화이트]생리대 화이트/시크릿홀/소형/중형/대형/오버/수퍼롱,,,
생활/주방/건강,위생용품,71,[리스테린]리스테린 토탈케어 마일드 750ml 2개,"17,500원",,16%
생활/주방/건강,위생용품,72,[덴티스테]플러스화이트 160gx4개  + 플러스화이트 10gx2개,"48,200원",,38%
가구/침구,가구,81,[상일리베가구]아이언 드레스룸 800 1단 (19%할인쿠폰),"140,000원",,42%
가구/침구,가구,82,특가할인 9700원~ 무료배송(전신거울/벽거울/화장대),"19,800원",,4%
가구/침구,가구,83,비젼가구/이동서랍/사물함/캐비넷/사무용/수납/책상,"32,000원",,11%
가구/침구,가구,84,클릭B 메쉬의자/사무용/학생/컴퓨터의자,,,
가구/침구,가구,85,[오엠티]OMT 접이식 좌식 컴퓨터 노트북 테이블 책상 OSO-P9,"17,000원",,1%
가구/침구,가구,86,튼튼 접이식 테이블 밥상 몰딩-5호(860x560) 교자상,"24,900원",,4%
가구/침구,가구,87,[한샘]샘 책장 3단 200cm 시공,"106,900원",,15%
가구/침구,가구,88,[베스트리빙]원목의자 식탁의자 인테리어의자 카페의자 캘빈/1개,"31,000원",,16%
가구/침구,가구,89,[파란들가구][파란들] 속깊은 베스타800 5단서랍장,"99,000원",,14%
가구/침구,가구,90,[에이블루]2020년형 NEW 에이블루 커블체어 와이더,"55,990원",,1%
가구/침구,가구,91,스탠딩데스크/학원/학교/키다리/키높이책상/졸음방지,"53,800원",,5%
가구/침구,가구,92,[올즈]H901 책상의자 10년 보증 + 상품권 이벤트,"145,000원",,9%
가구/침구,가구,93,야외용 플라스틱 테이블 야외 행사 편의점 포장마차,"25,000원",,17%
가구/침구,가구,94,웰런 고릴라랙 다용도 5단 선반 철재선반 수납장,"80,870원",,8%
가구/침구,가구,95,침대의자/컴퓨터책상의자/게이밍/사무용 침대형의자,"100,000원",,7%
가구/침구,가구,96,[엑스기어]K7 각도조절 접이식 좌식테이블 독서대 책상 높이조절,"54,000원",,3%
가구/침구,가구,97,숨쉬는 침대 매트리스 깔판 높낮이 선택 슈퍼싱글 퀸,"24,900원",,9%
신발/잡화,브랜드 신발/가방,82,나이키 NIKE CHALLENGER OG CW7645-003,"81,800원",,16%
신발/잡화,브랜드 신발/가방,83,[우포스](신세계강남점)(OOFOS) 우포스 남여 공용 슬리퍼 블랙 1100 BLACK,,,
신발/잡화,브랜드 신발/가방,84,[루이까또즈][루이까또즈] 남성반지갑 SM2SD01BL,"75,600원",,19%
신발/잡화,브랜드 신발/가방,85,[브룩스]갤러리아  20SS 할인 브룩스 BROOKS  Cushion  고스트12 러닝화 BX02K3C125,"73,500원",,24%
신발/잡화,브랜드 신발/가방,86,[르까프][르까프] 1119SB401 여성 키높이 롱기장 방한 부츠  세레나 롱,"29,000원",,22%
신발/잡화,브랜드 신발/가방,87,[레노마]갤러리아   레노마  캐시미어100 머플러 (R) FRA252 (포장 케이스 쇼핑백 포함),"39,000원",,28%
신발/잡화,브랜드 신발/가방,88,[질스튜어트]갤러리아   질스튜어트  남여 모직장갑 5종 택 1,"20,000원",,25%
신발/잡화,브랜드 신발/가방,89,[노스페이스화이트라벨](신세계경기점)공용 눕시 부띠 NS99K71,"101,000원",,27%
신발/잡화,브랜드 신발/가방,90,[스케쳐스][스케쳐스] 고워크5 폴딩 SP0MW20S111-4종택1,,,
신발/잡화,브랜드 신발/가방,91,[돔바][돔바] 하이포인트 BO 外 균일가 할인 행사,"24,900원",,11%
신발/잡화,브랜드 신발/가방,92,[돔바]돔바 하이 포인트 (HIGH POINT (WHITE/BLACK)) [H-9111],"26,900원",,11%
신발/잡화,브랜드 신발/가방,93,[베어파우]론칭가 79 000원  FW신상 베어파우 클레어 첼시부츠,"69,000원",,10%
신발/잡화,브랜드 신발/가방,94,[루이까또즈]루이까또즈 남성 가죽장갑 ELQ320001C,"40,000원",,21%
신발/잡화,브랜드 신발/가방,95,[닥스]갤러리아   닥스  남성 가죽 장갑 GPL700H,"40,000원",,25%
신발/잡화,브랜드 신발/가방,96,[캉골](현대백화점)[캉골] 푸들   버켓백 3799 3종 택1 (가방/에코백/숄더백/크로스백),"52,000원",,10%
신발/잡화,브랜드 신발/가방,97,[닥스]갤러리아   닥스  여성 퍼 모직장갑 (D) GBR389H,"55,300원",,24%
신발/잡화,브랜드 신발/가방,98,[프로스펙스][프로스펙스] 여성 방수 패딩 방한 경량부츠 윈터하이 마지막 재입고 PW0WW19F331,"49,000원",,20%
신발/잡화,브랜드 신발/가방,99,[아가타][아가타] 퍼트리밍 부츠 + 퍼 슬립온 (2종 SET),"59,900원",,1%
도서/음반,인문/사회/과학/IT,92,서양 미술사  곰브리치,,,
도서/음반,인문/사회/과학/IT,93,친절한 SQL 튜닝 - 개발자를 위한 SQL 튜닝 입문서 / SQLP 핵심이론 집중 공략,,,
도서/음반,인문/사회/과학/IT,94,공부머리 독서법 [책구루] [최승필] 실현 가능하고 지속 가능한 독서교육의 모든 것 ,,,
도서/음반,인문/사회/과학/IT,95,카카오 프렌즈 스토리 컬러링북 [미호] [카카오아이엑스],,,
도서/음반,인문/사회/과학/IT,96,만화로 읽는 천로역정 1~3 세트,,,
도서/음반,인문/사회/과학/IT,97,이것이 취업을 위한 코딩 테스트다 with 파이썬  : 취업과 이직을 결정하는 알고리즘 인터뷰 완벽 가이드  C/C++  자바 코드 제공  나동빈,,,
도서/음반,인문/사회/과학/IT,98,21세기 자본,,,
도서/음반,인문/사회/과학/IT,99,이펙티브 자바 Effective Java 3/E,,,
도서/음반,인문/사회/과학/IT,100,김락희의 인체 드로잉 [성안당] [김락희],,,
도서/음반,경제/경영/개발,87,티티새의 1년 1억 짠테크,,,
도서/음반,경제/경영/개발,88,주린이 세트  주린이가 가장 알고 싶은 최다질문 TOP 77 + 주린이도 술술 읽는 친절한 주식책 (전2권),,,
도서/음반,경제/경영/개발,89,아날로그의 반격,,,
도서/음반,경제/경영/개발,90,바보아저씨의 경제 이야기,,,
도서/음반,경제/경영/개발,91,경제기사 궁금증 300문 300답(2020),,,
도서/음반,경제/경영/개발,92,위기의 시대  돈의 미래(양장본 HardCover),,,
도서/음반,경제/경영/개발,93,엄마주식사주세요(리커버에디션),,,
도서/음반,경제/경영/개발,94,그렇게 말해줘서 고마워,,,
도서/음반,경제/경영/개발,95,미국주식 처음공부 (시작부터 술술 풀리고 바로 써먹는),,,
도서/음반,경제/경영/개발,96,주린이도 술술 읽는 친절한 주가차트책,,,
도서/음반,경제/경영/개발,97,대한민국 상가 투자지도 [한국경제신문] [김종율] 1일 매출로 보는,,,
도서/음반,경제/경영/개발,98,부의 골든타임 [인플루엔셜] [박종훈] 팬데믹 버블 속에서 부를 키우는 투자 전략,,,
도서/음반,경제/경영/개발,99,레이어드의 미국 주식투자 원칙 : 테슬라  메가 트렌드를 보다  레이어드,,,
도서/음반,경제/경영/개발,100,현명한 퀀트 주식투자 : 누구나 쉽게 할 수 있다  간단하지만 강력한 자동매매,,,
식품,과일/견과,88,[홈플러스시그니처]홈플러스시그니처_냉동블루베리_1KG,"5,990원",,1%
식품,과일/견과,89,명품약단밤 햇 약단밤 1kg+1kg(총2kg) 무배 특별판매,,,
식품,과일/견과,90,[산과들에]견과류 당일볶음아몬드500gx2봉,"13,900원",,4%
식품,과일/견과,91,[옴마품]꿀당도 타이벡감귤  10kg로얄/소과 랜덤-고당도특가,"15,900원",,
식품,과일/견과,92,(행사상품)고당도_감숙왕_바나나_3입 봉  330G ,,,
식품,과일/견과,93,다사모농장 감귤 10kg (L-2L) 중대과.,,,
식품,과일/견과,94,5kg+5kg 청송 사과 10kg/햇사과/부사 출사,"59,900원",,25%
식품,과일/견과,95,서귀포감귤 10kg L ~ 2L 사이즈 (조생귤),"9,900원",,
식품,과일/견과,96,자연섬김 국내산 단감  10kg내외(SS) (60-70입),"43,800원",,40%
식품,과일/견과,97,다사모농장 감귤 10kg (M) 5-6번과 중과,,,
식품,과일/견과,98,순수고구마 말랭이 10봉 무료배송 꿀숙성완료 한정특가,"14,800원",,
식품,과일/견과,99,16brix 최고당도 제주 레드향 3kg 농장배송 로얄크기,,,
식품,과일/견과,100,제주 나영이네농장 고당도 레드향 5kg(19~28과)-대과,,,
식품,수산,89,[쵱선생]통영 생굴 3kg 횟감용 햇굴 / 34280원 최대쿠폰가,"38,900원",,1%
식품,수산,90,자연건조 특 먹태 大 5마리 황태 북어 먹태 건어물녀,"13,900원",,4%
식품,수산,91,밝은미래 국내가공 참진미채 1kg 무료배송,"24,900원",,12%
식품,수산,92,[비비수산]손질오징어 대 손질 후 1.5kg(6미),"24,900원",,
식품,수산,93,(행사상품)송림_나눠먹는_훈제연어_500G 팩 ,"13,930원",,1%
식품,수산,94,비비고 김밥김 20g x4개,"9,000원",,12%
식품,수산,95,(전단상품)제주_이력제광어회_300g,"22,900원",,1%
식품,수산,96,영산홍가 영산포 숙성 홍어회 8팩 세트(1팩_홍어회1,"29,900원",,5%
식품,수산,97,[광천김]광천김 파래김 생김 200매(150g+150g),"12,900원",,7%
식품,수산,98,선택09-손질과메기 20마리40쪽(진공포장) 5마리4팩+1팩,,,
식품,수산,99,[건어물천국]동해안 마른오징어 20마리,"47,900원",,9%
식품,수산,100,[동원에프앤비]동원 양반 들기름김 식탁 20P+20P (총40봉) 에코패키지,,,
생활/주방/건강,홈플러스 리빙,71,천원 음식물처리용위생장갑_80매입,,,
생활/주방/건강,홈플러스 리빙,72,(행사상품)안국건강_눈건강루테인지아잔틴_600MGx60캡슐,"20,490원",,
생활/주방/건강,홈플러스 리빙,73,[샤프란](행사상품)LG생활건강_샤프란로맨틱코튼용기_3L,,,
생활/주방/건강,홈플러스 리빙,74,크린랩_위생장갑_100매,,,
생활/주방/건강,홈플러스 리빙,75,[리큐](1+1)애경_반만쓰는리큐진한겔1 2액체세제 드럼용 _2.4L,,,
생활/주방/건강,홈플러스 리빙,76,[뉴랩]뉴랩_뉴커터랩_30cmx100m,,,
생활/주방/건강,홈플러스 리빙,77,[리큐](1+1)애경_반만쓰는리큐진한겔1 2액체세제 일반용 _2.4L,,,
생활/주방/건강,홈플러스 리빙,78,simplus_종이호일_25cmx20m,,,
생활/주방/건강,홈플러스 리빙,79,(1+1)아모레_해피바스퍼퓸바디워시 체리블러섬 _900ML,,,
생활/주방/건강,홈플러스 리빙,80,(1+1)헨켈_브레프파워욕실용스프레이_500ML,,,
생활/주방/건강,홈플러스 리빙,81,[크린랲]크린랩_랩_22CMx50M,,,
생활/주방/건강,홈플러스 리빙,82,(행사상품)유한양행_세정살균티슈시트러스블렌드_75매,,,
생활/주방/건강,홈플러스 리빙,83,simplus_종이호일_30cmx20m,"4,290원",,2%
생활/주방/건강,홈플러스 리빙,84,(행사상품)헨켈_퍼실파워젤일반용_2.2L+2.2L,,,
생활/주방/건강,홈플러스 리빙,85,(행사상품)광동_비타500스틱데일리_2Gx200포,,,
생활/주방/건강,홈플러스 리빙,86,(묶음할인)피죤_리치퍼퓸플라워페스티벌_2L,,,
생활/주방/건강,홈플러스 리빙,87,(행사상품)H LG생활건강_수퍼타이더블액션세탁세제 겸용 _10KG,,,
생활/주방/건강,렌탈 서비스,72,현대렌탈케어 S베이직냉온 정수기 렌탈 /컴팩트 블랙,,,
생활/주방/건강,렌탈 서비스,73,현대렌탈케어 더슬림 미니 정수기 렌탈 / 자가관리형,,,
생활/주방/건강,렌탈 서비스,74,[큐밍]현대렌탈케어 클리닉 비데 렌탈 / 설치비 무료,,,
생활/주방/건강,렌탈 서비스,75,현대렌탈케어 정수기 모음전 최대상품권 25만원 증정,,,
생활/주방/건강,렌탈 서비스,76,[웰스]웰스 더원 시스템 빌트인 냉온 직수 정수기 렌탈,,,
생활/주방/건강,렌탈 서비스,77,[웰스]렌탈 tt UV+ 살균 직수정수기 +상품권 10만원 증정,,,
생활/주방/건강,렌탈 서비스,78,[겟레디윗미] EMS 저주파 마사지기 3종 SET,,,
생활/주방/건강,렌탈 서비스,79,[퓨리케어]LG정수기렌탈 상하좌우냉온정수 WD503AS최대20만+3개월,,,
생활/주방/건강,렌탈 서비스,80,[웰스]렌탈 LED 마스크 750 + 상품권 13만 + 앰플 증정,,,
생활/주방/건강,렌탈 서비스,81,[퓨리케어]LG렌탈 상하좌우 냉정수기WD303AS 최대18만원+3개월,,,
생활/주방/건강,렌탈 서비스,82,[퓨리케어]LG렌탈 스윙 냉온정수기 WD502AW/AP 최대15만원+1개월,,,
생활/주방/건강,렌탈 서비스,83,[쿠쿠]공기청정기렌탈 상품권+사은품 추가증정,,,
생활/주방/건강,렌탈 서비스,84,[쿠쿠]정수기렌탈 냉온정수기 상품권 당일지급+추가사은품,,,
생활/주방/건강,렌탈 서비스,85,[쿠쿠]펫드라이룸 상품권13만원+사은품 추가증정,,,
생활/주방/건강,렌탈 서비스,86,정수기렌탈 공청기+비데/상품권15만원+배스킨라빈스,,,
생활/주방/건강,렌탈 서비스,87,[쿠쿠]정수기렌탈 6개월무료+상품권30만원+배스킨라빈스,,,
생활/주방/건강,건강/의료용품,68,[노비타]노비타 정품 비데 정수 필터 BF-100 (2개),"22,000원",,29%
생활/주방/건강,건강/의료용품,69,미오이노시톨/오바부스트/퍼틸에이드/임신영양제,"26,900원",,4%
생활/주방/건강,건강/의료용품,70,[큐큐]QUQU 크린숨 황사 미세먼지 방역 마스크 KF94 100매 CN,"47,900원",,21%
생활/주방/건강,건강/의료용품,71,[오아]슬리머 목안마기 목마사지기 어깨 발 다리 쿠션 브라운,,,
생활/주방/건강,건강/의료용품,72,네퓨어 비말차단마스크 / 비말에스 KF AD대형(화이트6,,,
생활/주방/건강,건강/의료용품,73,[힐링팩토리]EMS 미니 마사지기 충전식 저주파 안마기 목어깨,"20,000원",,5%
생활/주방/건강,건강/의료용품,74,[오므론]자동전자혈압계 HEM-7121 /혈압측정기/국제인증,"72,000원",,4%
생활/주방/건강,건강/의료용품,75,국산 비접촉식 체온계 모음 건 타입 시즌2 이마 측정,"60,000원",,5%
